phrase ids|sentiment values
83163|0.5
83164|0.5
83165|0.5
83166|0.375
83167|0.5
83168|0.52778
83169|0.5
83170|0.5
83171|0.5
83172|0.73611
83173|0.65278
83174|0.54167
83175|0.27778
83176|0.54167
83177|0.55556
83178|0.5
83179|0.51389
83180|0.34722
83181|0.625
83182|0.5
83183|0.5
83184|0.45833
83185|0.5
83186|0.51389
83187|0.55556
83188|0.84722
83189|0.88889
83190|0.5
83191|0.5
83192|0.5
83193|0.55556
83194|0.90278
83195|0.5
83196|0.63889
83197|0.94444
83198|0.55556
83199|0.51389
83200|0.70833
83201|0.5
83202|0.5
83203|0.5
83204|0.44444
83205|0.55556
83206|0.20833
83207|0.5
83208|0.5
83209|0.61111
83210|0.70833
83211|0.5
83212|0.61111
83213|0.5
83214|0.55556
83215|0.83333
83216|0.47222
83217|0.47222
83218|0.55556
83219|0.44444
83220|0.44444
83221|0.70833
83222|0.5
83223|0.68056
83224|0.59722
83225|0.51389
83226|0.54167
83227|0.66667
83228|0.47222
83229|0.5
83230|0.55556
83231|0.625
83232|0.625
83233|0.47222
83234|0.55556
83235|0.68056
83236|0.58333
83237|0.29167
83238|0.26389
83239|0.5
83240|0.77778
83241|0.63889
83242|0.5
83243|0.375
83244|0.625
83245|0.51389
83246|0.79167
83247|0.43056
83248|0.45833
83249|0.5
83250|0.59722
83251|0.5
83252|0.33333
83253|0.31944
83254|0.65278
83255|0.61111
83256|0.77778
83257|0.66667
83258|0.55556
83259|0.55556
83260|0.61111
83261|0.54167
83262|0.76389
83263|0.72222
83264|0.73611
83265|0.54167
83266|0.83333
83267|0.94444
83268|0.83333
83269|0.76389
83270|0.81944
83271|0.375
83272|0.77778
83273|0.55556
83274|0.44444
83275|0.72222
83276|0.58333
83277|0.76389
83278|0.625
83279|0.59722
83280|0.5
83281|0.36111
83282|0.33333
83283|0.54167
83284|0.5
83285|0.59722
83286|0.47222
83287|0.77778
83288|0.47222
83289|0.5
83290|0.625
83291|0.58333
83292|0.83333
83293|0.55556
83294|0.63889
83295|0.73611
83296|0.48611
83297|0.80556
83298|0.59722
83299|0.33333
83300|0.5
83301|0.41667
83302|0.44444
83303|0.93056
83304|0.41667
83305|0.5
83306|0.33333
83307|0.51389
83308|0.22222
83309|0.38889
83310|0.44444
83311|0.54167
83312|0.55556
83313|0.36111
83314|0.26389
83315|0.44444
83316|0.52778
83317|0.94444
83318|0.625
83319|0.90278
83320|0.51389
83321|0.65278
83322|0.80556
83323|0.5
83324|0.52778
83325|0.5
83326|0.55556
83327|0.72222
83328|0.65278
83329|1
83330|0.33333
83331|0.52778
83332|0.44444
83333|0.84722
83334|0.5
83335|0.77778
83336|0.69444
83337|0.65278
83338|0.81944
83339|0.65278
83340|0.65278
83341|0.61111
83342|0.5
83343|0.61111
83344|0.72222
83345|0.65278
83346|0.73611
83347|0.5
83348|0.55556
83349|0.81944
83350|0.61111
83351|0.56944
83352|0.55556
83353|0.73611
83354|0.63889
83355|0.34722
83356|0.61111
83357|0.83333
83358|0.375
83359|0.20833
83360|0.66667
83361|0.5
83362|0.5
83363|0.55556
83364|0.72222
83365|0.70833
83366|0.80556
83367|0.79167
83368|0.83333
83369|0.44444
83370|0.45833
83371|0.51389
83372|0.55556
83373|0.5
83374|0.48611
83375|0.65278
83376|0.63889
83377|0.625
83378|0.5
83379|0.90278
83380|0.51389
83381|0.72222
83382|0.61111
83383|0.70833
83384|0.38889
83385|0.43056
83386|0.59722
83387|0.77778
83388|0.5
83389|0.625
83390|0.69444
83391|0.375
83392|0.5
83393|0.5
83394|0.5
83395|0.66667
83396|0.5
83397|0.5
83398|0.69444
83399|0.55556
83400|0.77778
83401|0.65278
83402|0.5
83403|0.5
83404|0.44444
83405|0.61111
83406|0.58333
83407|0.5
83408|0.47222
83409|0.51389
83410|0.5
83411|0.44444
83412|0.5
83413|0.68056
83414|0.81944
83415|0.58333
83416|0.59722
83417|0.52778
83418|0.81944
83419|0.83333
83420|0.5
83421|0.5
83422|0.5
83423|0.80556
83424|0.55556
83425|0.77778
83426|0.59722
83427|0.83333
83428|0.5
83429|0.59722
83430|0.51389
83431|0.54167
83432|0.5
83433|0.5
83434|0.59722
83435|0.29167
83436|0.70833
83437|0.48611
83438|0.58333
83439|0.55556
83440|0.59722
83441|0.54167
83442|0.69444
83443|0.69444
83444|0.875
83445|0.72222
83446|0.66667
83447|0.44444
83448|0.58333
83449|0.68056
83450|0.77778
83451|0.69444
83452|0.86111
83453|0.76389
83454|0.83333
83455|0.83333
83456|0.83333
83457|0.69444
83458|0.76389
83459|0.83333
83460|0.76389
83461|0.72222
83462|0.51389
83463|0.44444
83464|0.36111
83465|0.5
83466|0.38889
83467|0.70833
83468|0.80556
83469|0.56944
83470|0.51389
83471|0.44444
83472|0.47222
83473|0.48611
83474|0.5
83475|0.51389
83476|0.5
83477|0.55556
83478|0.59722
83479|0.61111
83480|0.52778
83481|0.56944
83482|0.79167
83483|0.65278
83484|0.83333
83485|0.68056
83486|0.68056
83487|0.68056
83488|0.68056
83489|0.59722
83490|0.58333
83491|0.44444
83492|0.66667
83493|0.625
83494|0.59722
83495|0.55556
83496|0.55556
83497|0.70833
83498|0.66667
83499|0.80556
83500|0.5
83501|0.5
83502|0.52778
83503|0.54167
83504|0.5
83505|0.5
83506|0.51389
83507|0.58333
83508|0.56944
83509|0.72222
83510|0.43056
83511|0.5
83512|0.5
83513|0.47222
83514|0.77778
83515|0.76389
83516|0.59722
83517|0.55556
83518|0.5
83519|0.5
83520|0.52778
83521|0.68056
83522|0.125
83523|0.79167
83524|0.63889
83525|0.80556
83526|0.56944
83527|0.5
83528|0.54167
83529|0.63889
83530|0.38889
83531|0.63889
83532|0.73611
83533|0.88889
83534|0.72222
83535|0.5
83536|0.65278
83537|0.69444
83538|0.5
83539|0.69444
83540|0.77778
83541|0.65278
83542|0.84722
83543|0.27778
83544|0.55556
83545|0.33333
83546|0.5
83547|0.5
83548|0.40278
83549|0.5
83550|0.65278
83551|0.5
83552|0.55556
83553|0.34722
83554|0.5
83555|0.51389
83556|0.43056
83557|0.94444
83558|0.66667
83559|0.59722
83560|0.48611
83561|0.55556
83562|0.61111
83563|0.27778
83564|0.55556
83565|0.5
83566|0.5
83567|0.5
83568|0.44444
83569|0.69444
83570|0.5
83571|0.5
83572|0.58333
83573|0.44444
83574|0.66667
83575|0.51389
83576|0.65278
83577|0.52778
83578|0.61111
83579|0.56944
83580|0.5
83581|0.40278
83582|0.44444
83583|0.61111
83584|0.69444
83585|0.47222
83586|0.66667
83587|0.61111
83588|0.58333
83589|0.44444
83590|0.47222
83591|0.41667
83592|0.63889
83593|0.51389
83594|0.27778
83595|0.5
83596|0.625
83597|0.38889
83598|0.5
83599|0.625
83600|0.55556
83601|0.40278
83602|0.38889
83603|0.55556
83604|0.51389
83605|0.65278
83606|0.52778
83607|0.40278
83608|0.59722
83609|0.63889
83610|0.69444
83611|0.93056
83612|0.875
83613|0.80556
83614|0.66667
83615|0.61111
83616|0.70833
83617|0.54167
83618|0.72222
83619|0.79167
83620|0.77778
83621|0.625
83622|0.625
83623|0.65278
83624|0.76389
83625|0.47222
83626|0.66667
83627|0.72222
83628|0.5
83629|0.79167
83630|0.5
83631|0.52778
83632|0.44444
83633|0.45833
83634|0.38889
83635|0.65278
83636|0.5
83637|0.58333
83638|0.73611
83639|0.56944
83640|0.68056
83641|0.80556
83642|0.81944
83643|0.68056
83644|0.75
83645|0.5
83646|0.5
83647|0.69444
83648|0.51389
83649|0.58333
83650|0.81944
83651|0.59722
83652|0.73611
83653|0.73611
83654|0.5
83655|0.86111
83656|0.625
83657|0.45833
83658|0.69444
83659|0.61111
83660|0.5
83661|0.79167
83662|0.72222
83663|0.5
83664|0.5
83665|0.72222
83666|0.5
83667|0.88889
83668|0.54167
83669|0.77778
83670|0.63889
83671|0.75
83672|0.48611
83673|0.51389
83674|0.41667
83675|0.5
83676|0.45833
83677|0.54167
83678|0.29167
83679|0.375
83680|0.22222
83681|0.16667
83682|0.20833
83683|0.055556
83684|0.5
83685|0.43056
83686|0.83333
83687|0.79167
83688|0.45833
83689|0.68056
83690|0.56944
83691|0.44444
83692|0.44444
83693|0.625
83694|0.5
83695|0.58333
83696|0.65278
83697|0.66667
83698|0.5
83699|0.5
83700|0.88889
83701|0.77778
83702|0.80556
83703|0.5
83704|0.5
83705|0.86111
83706|0.69444
83707|0.77778
83708|0.55556
83709|0.83333
83710|0.65278
83711|0.5
83712|0.55556
83713|0.52778
83714|1
83715|0.95833
83716|0.69444
83717|0.70833
83718|0.54167
83719|0.70833
83720|0.45833
83721|0.5
83722|0.5
83723|0.72222
83724|0.5
83725|0.40278
83726|0.72222
83727|0.86111
83728|0.55556
83729|0.48611
83730|0.66667
83731|0.5
83732|0.5
83733|0.77778
83734|0.68056
83735|0.55556
83736|0.73611
83737|0.83333
83738|0.65278
83739|0.61111
83740|0.69444
83741|0.80556
83742|0.81944
83743|0.56944
83744|0.77778
83745|0.76389
83746|0.875
83747|0.73611
83748|0.61111
83749|0.58333
83750|0.40278
83751|0.65278
83752|0.80556
83753|0.66667
83754|0.72222
83755|0.5
83756|0.76389
83757|0.69444
83758|0.61111
83759|0.83333
83760|0.70833
83761|0.65278
83762|0.54167
83763|0.70833
83764|0.5
83765|0.51389
83766|0.56944
83767|0.80556
83768|0.83333
83769|0.72222
83770|0.63889
83771|0.86111
83772|0.72222
83773|0.70833
83774|0.80556
83775|0.83333
83776|0.83333
83777|0.83333
83778|0.44444
83779|0.59722
83780|0.72222
83781|0.68056
83782|0.76389
83783|0.66667
83784|0.83333
83785|0.86111
83786|0.79167
83787|0.51389
83788|0.61111
83789|0.83333
83790|0.76389
83791|0.86111
83792|0.76389
83793|0.84722
83794|0.94444
83795|0.61111
83796|0.83333
83797|0.84722
83798|0.56944
83799|0.72222
83800|0.68056
83801|0.79167
83802|0.77778
83803|0.75
83804|0.93056
83805|0.88889
83806|0.25
83807|0.73611
83808|0.73611
83809|0.51389
83810|0.59722
83811|0.18056
83812|0.65278
83813|0.81944
83814|0.93056
83815|0.80556
83816|0.59722
83817|0.66667
83818|0.40278
83819|0.73611
83820|0.59722
83821|0.84722
83822|0.76389
83823|0.58333
83824|0.61111
83825|0.58333
83826|0.70833
83827|0.65278
83828|0.81944
83829|0.55556
83830|0.59722
83831|0.54167
83832|0.5
83833|0.69444
83834|0.88889
83835|0.54167
83836|0.59722
83837|0.875
83838|0.81944
83839|0.80556
83840|0.70833
83841|0.63889
83842|0.63889
83843|0.65278
83844|0.79167
83845|0.5
83846|0.52778
83847|0.76389
83848|0.66667
83849|0.625
83850|0.86111
83851|0.77778
83852|0.81944
83853|0.83333
83854|0.76389
83855|0.91667
83856|0.70833
83857|0.68056
83858|0.77778
83859|0.5
83860|0.56944
83861|0.80556
83862|0.79167
83863|0.79167
83864|0.47222
83865|0.70833
83866|0.69444
83867|0.56944
83868|0.75
83869|0.58333
83870|0.59722
83871|0.79167
83872|0.81944
83873|0.54167
83874|0.44444
83875|0.76389
83876|0.75
83877|0.5
83878|0.81944
83879|0.72222
83880|0.61111
83881|0.625
83882|0.84722
83883|0.66667
83884|0.70833
83885|0.63889
83886|0.58333
83887|0.875
83888|0.79167
83889|0.56944
83890|0.75
83891|0.72222
83892|0.65278
83893|0.54167
83894|0.83333
83895|0.75
83896|0.79167
83897|0.73611
83898|0.88889
83899|0.90278
83900|0.90278
83901|0.90278
83902|0.90278
83903|0.70833
83904|0.77778
83905|1
83906|0.81944
83907|0.86111
83908|0.80556
83909|0.79167
83910|0.51389
83911|0.625
83912|0.84722
83913|0.75
83914|0.79167
83915|0.84722
83916|0.875
83917|0.91667
83918|0.81944
83919|0.70833
83920|0.61111
83921|0.94444
83922|0.95833
83923|0.77778
83924|0.77778
83925|0.65278
83926|0.68056
83927|0.72222
83928|0.79167
83929|0.83333
83930|0.77778
83931|0.73611
83932|0.73611
83933|0.79167
83934|0.875
83935|0.66667
83936|0.75
83937|0.79167
83938|0.79167
83939|0.66667
83940|0.68056
83941|0.5
83942|0.56944
83943|0.625
83944|0.52778
83945|0.69444
83946|0.61111
83947|0.65278
83948|0.68056
83949|0.83333
83950|0.51389
83951|0.52778
83952|0.69444
83953|0.80556
83954|0.76389
83955|0.72222
83956|0.875
83957|0.73611
83958|0.63889
83959|0.38889
83960|0.26389
83961|0.27778
83962|0.70833
83963|0.88889
83964|0.55556
83965|0.77778
83966|0.59722
83967|0.76389
83968|0.86111
83969|0.66667
83970|0.36111
83971|0.77778
83972|0.66667
83973|0.66667
83974|0.72222
83975|0.81944
83976|0.69444
83977|0.61111
83978|0.26389
83979|0.72222
83980|0.84722
83981|0.65278
83982|0.54167
83983|0.80556
83984|0.51389
83985|0.77778
83986|0.65278
83987|0.77778
83988|0.63889
83989|0.625
83990|0.81944
83991|0.66667
83992|0.76389
83993|0.61111
83994|0.73611
83995|0.66667
83996|0.76389
83997|0.77778
83998|0.90278
83999|0.91667
84000|0.875
84001|0.76389
84002|0.65278
84003|0.75
84004|0.79167
84005|0.76389
84006|0.79167
84007|0.76389
84008|0.68056
84009|0.75
84010|0.83333
84011|0.79167
84012|0.75
84013|0.77778
84014|0.80556
84015|0.63889
84016|0.66667
84017|0.73611
84018|0.75
84019|0.77778
84020|0.68056
84021|0.70833
84022|0.63889
84023|0.59722
84024|0.5
84025|0.77778
84026|0.58333
84027|0.52778
84028|0.72222
84029|0.58333
84030|0.70833
84031|0.56944
84032|0.65278
84033|0.5
84034|0.625
84035|0.25
84036|0.23611
84037|0.44444
84038|0.5
84039|0.77778
84040|0.77778
84041|0.48611
84042|0.68056
84043|0.54167
84044|0.54167
84045|0.66667
84046|0.55556
84047|0.79167
84048|0.58333
84049|0.70833
84050|0.5
84051|0.68056
84052|0.65278
84053|0.66667
84054|0.84722
84055|0.43056
84056|0.59722
84057|0.80556
84058|0.73611
84059|0.72222
84060|0.88889
84061|0.79167
84062|0.88889
84063|0.40278
84064|0.45833
84065|0.81944
84066|0.83333
84067|0.86111
84068|0.61111
84069|0.5
84070|0.76389
84071|0.68056
84072|0.75
84073|0.5
84074|0.86111
84075|0.79167
84076|0.76389
84077|0.73611
84078|0.79167
84079|0.875
84080|0.77778
84081|0.80556
84082|0.69444
84083|0.84722
84084|0.79167
84085|0.86111
84086|0.88889
84087|0.33333
84088|0.66667
84089|0.86111
84090|0.47222
84091|0.45833
84092|0.80556
84093|0.68056
84094|0.86111
84095|0.79167
84096|0.875
84097|0.875
84098|0.77778
84099|0.79167
84100|0.90278
84101|0.75
84102|0.69444
84103|0.48611
84104|0.69444
84105|0.56944
84106|0.55556
84107|0.61111
84108|0.83333
84109|0.77778
84110|0.59722
84111|0.69444
84112|0.76389
84113|0.41667
84114|0.61111
84115|0.56944
84116|0.55556
84117|0.48611
84118|0.79167
84119|0.63889
84120|0.375
84121|0.30556
84122|0.44444
84123|0.875
84124|0.80556
84125|0.59722
84126|0.58333
84127|0.83333
84128|0.77778
84129|0.5
84130|0.55556
84131|0.70833
84132|0.625
84133|0.75
84134|0.81944
84135|0.83333
84136|0.54167
84137|0.44444
84138|0.66667
84139|0.77778
84140|0.41667
84141|0.83333
84142|0.66667
84143|0.55556
84144|0.51389
84145|0.5
84146|0.77778
84147|0.52778
84148|0.83333
84149|0.63889
84150|0.81944
84151|0.5
84152|0.54167
84153|0.625
84154|0.51389
84155|0.69444
84156|0.79167
84157|0.69444
84158|0.73611
84159|0.65278
84160|0.875
84161|0.88889
84162|0.55556
84163|0.86111
84164|0.80556
84165|0.48611
84166|0.70833
84167|0.81944
84168|0.5
84169|0.61111
84170|0.55556
84171|0.44444
84172|0.625
84173|0.83333
84174|0.84722
84175|0.95833
84176|0.59722
84177|0.58333
84178|0.68056
84179|0.76389
84180|0.63889
84181|0.84722
84182|0.56944
84183|0.63889
84184|0.88889
84185|0.80556
84186|0.93056
84187|0.80556
84188|0.81944
84189|0.79167
84190|0.76389
84191|0.73611
84192|0.80556
84193|0.73611
84194|0.72222
84195|0.79167
84196|0.56944
84197|0.61111
84198|0.76389
84199|0.41667
84200|0.43056
84201|0.80556
84202|0.79167
84203|0.86111
84204|0.69444
84205|0.80556
84206|0.79167
84207|0.51389
84208|0.19444
84209|0.70833
84210|0.59722
84211|0.5
84212|0.5
84213|0.5
84214|0.45833
84215|0.73611
84216|0.72222
84217|0.91667
84218|0.69444
84219|0.81944
84220|0.73611
84221|0.80556
84222|0.875
84223|0.77778
84224|0.70833
84225|0.80556
84226|0.73611
84227|0.80556
84228|0.73611
84229|0.81944
84230|0.70833
84231|0.80556
84232|0.69444
84233|0.81944
84234|0.81944
84235|0.73611
84236|0.51389
84237|0.77778
84238|0.63889
84239|0.80556
84240|0.69444
84241|0.55556
84242|0.5
84243|0.68056
84244|0.65278
84245|0.625
84246|0.77778
84247|0.88889
84248|0.73611
84249|0.5
84250|0.5
84251|0.70833
84252|0.80556
84253|0.70833
84254|0.625
84255|0.625
84256|0.61111
84257|0.44444
84258|0.66667
84259|0.83333
84260|0.79167
84261|0.55556
84262|0.72222
84263|0.80556
84264|0.84722
84265|0.86111
84266|0.66667
84267|0.83333
84268|0.59722
84269|0.5
84270|0.81944
84271|0.69444
84272|0.41667
84273|0.84722
84274|0.77778
84275|0.29167
84276|0.54167
84277|0.66667
84278|0.65278
84279|0.81944
84280|0.80556
84281|0.875
84282|0.86111
84283|0.86111
84284|0.72222
84285|0.61111
84286|0.125
84287|0.23611
84288|0.98611
84289|0.88889
84290|0.83333
84291|0.52778
84292|0.77778
84293|0.90278
84294|0
84295|0.80556
84296|0.63889
84297|0.81944
84298|0.68056
84299|0.84722
84300|0.73611
84301|0.83333
84302|0.81944
84303|0.5
84304|0.625
84305|0.80556
84306|0.61111
84307|0.51389
84308|0.5
84309|0.45833
84310|0.66667
84311|0.69444
84312|0.5
84313|0.45833
84314|0.63889
84315|0.25
84316|0.83333
84317|0.77778
84318|0.69444
84319|0.61111
84320|0.29167
84321|0.72222
84322|0.81944
84323|0.83333
84324|0.81944
84325|0.73611
84326|0.79167
84327|0.63889
84328|0.55556
84329|0.63889
84330|0.72222
84331|0.75
84332|0.77778
84333|0.72222
84334|0.88889
84335|0.72222
84336|0.41667
84337|0.69444
84338|0.43056
84339|0.77778
84340|0.56944
84341|0.43056
84342|0.79167
84343|0.86111
84344|0.5
84345|0.79167
84346|0.77778
84347|0.51389
84348|0.36111
84349|0.55556
84350|0.69444
84351|0.41667
84352|0.58333
84353|0.41667
84354|0.375
84355|0.36111
84356|0.36111
84357|0.38889
84358|0.48611
84359|0.41667
84360|0.66667
84361|0.625
84362|0.44444
84363|0.73611
84364|0.75
84365|0.56944
84366|0.5
84367|0.77778
84368|0.83333
84369|0.70833
84370|0.55556
84371|0.56944
84372|0.69444
84373|0.72222
84374|0.875
84375|0.79167
84376|0.41667
84377|0.79167
84378|0.77778
84379|0.72222
84380|0.88889
84381|0.81944
84382|0.55556
84383|0.72222
84384|0.83333
84385|0.58333
84386|0.5
84387|0.61111
84388|0.47222
84389|0.36111
84390|0.68056
84391|0.76389
84392|0.5
84393|0.36111
84394|0.68056
84395|0.70833
84396|0.69444
84397|0.69444
84398|0.73611
84399|0.81944
84400|0.63889
84401|0.68056
84402|0.55556
84403|0.52778
84404|0.58333
84405|0.59722
84406|0.72222
84407|0.65278
84408|0.56944
84409|0.54167
84410|0.58333
84411|0.68056
84412|0.68056
84413|0.5
84414|0.5
84415|0.38889
84416|0.51389
84417|0.34722
84418|0.51389
84419|0.66667
84420|0.54167
84421|0.68056
84422|0.40278
84423|0.73611
84424|0.625
84425|0.33333
84426|0.36111
84427|0.20833
84428|0.36111
84429|0.20833
84430|0.56944
84431|0.5
84432|0.41667
84433|0.83333
84434|0.5
84435|0.56944
84436|0.38889
84437|0.51389
84438|0.45833
84439|0.27778
84440|0.52778
84441|0.30556
84442|0.73611
84443|0.63889
84444|0.44444
84445|0.26389
84446|0.5
84447|0.375
84448|0.68056
84449|0.80556
84450|0.70833
84451|0.19444
84452|0.19444
84453|0.625
84454|0.61111
84455|0.52778
84456|0.68056
84457|0.65278
84458|0.55556
84459|0.51389
84460|0.625
84461|0.875
84462|0.41667
84463|0.58333
84464|0.68056
84465|0.83333
84466|0.22222
84467|0.43056
84468|0.375
84469|0.59722
84470|0.55556
84471|0.65278
84472|0.76389
84473|0.23611
84474|0.54167
84475|0.55556
84476|0.70833
84477|0.68056
84478|0.43056
84479|0.43056
84480|0.33333
84481|0.54167
84482|0.5
84483|0.36111
84484|0.59722
84485|0.25
84486|0.70833
84487|0.68056
84488|0.5
84489|0.81944
84490|0.38889
84491|0.47222
84492|0.55556
84493|0.63889
84494|0.77778
84495|0.68056
84496|0.95833
84497|0.98611
84498|0.55556
84499|0.625
84500|0.61111
84501|0.54167
84502|0.81944
84503|0.5
84504|0.72222
84505|0.76389
84506|0.79167
84507|0.83333
84508|0.93056
84509|0.90278
84510|0.88889
84511|0.84722
84512|0.84722
84513|0.94444
84514|0.98611
84515|0.73611
84516|0.51389
84517|0.38889
84518|0.5
84519|0.51389
84520|0.51389
84521|0.45833
84522|0.79167
84523|0.5
84524|0.52778
84525|0.66667
84526|0.61111
84527|0.61111
84528|0.52778
84529|0.55556
84530|0.58333
84531|0.63889
84532|0.58333
84533|0.76389
84534|0.75
84535|0.5
84536|0.55556
84537|0.55556
84538|0.72222
84539|0.65278
84540|0.58333
84541|0.66667
84542|0.79167
84543|0.77778
84544|0.76389
84545|0.79167
84546|0.625
84547|0.58333
84548|0.5
84549|0.75
84550|0.5
84551|0.77778
84552|0.80556
84553|0.70833
84554|0.75
84555|0.5
84556|0.83333
84557|0.95833
84558|0.86111
84559|0.83333
84560|0.59722
84561|0.69444
84562|0.47222
84563|0.55556
84564|0.5
84565|0.79167
84566|0.65278
84567|0.56944
84568|0.65278
84569|0.66667
84570|0.43056
84571|0.70833
84572|0.61111
84573|0.70833
84574|0.77778
84575|0.69444
84576|0.75
84577|0.79167
84578|0.94444
84579|0.58333
84580|0.69444
84581|0.72222
84582|0.375
84583|0.34722
84584|0.375
84585|0.43056
84586|0.54167
84587|0.61111
84588|0.52778
84589|0.23611
84590|0.48611
84591|0.51389
84592|0.5
84593|0.76389
84594|0.70833
84595|0.5
84596|0.41667
84597|0.54167
84598|0.34722
84599|0.375
84600|0.38889
84601|0.58333
84602|0.75
84603|0.63889
84604|0.59722
84605|0.70833
84606|0.66667
84607|0.91667
84608|1
84609|0.66667
84610|0.77778
84611|0.77778
84612|0.76389
84613|0.58333
84614|0.81944
84615|0.84722
84616|0.70833
84617|0.65278
84618|0.72222
84619|0.58333
84620|0.70833
84621|0.83333
84622|0.68056
84623|0.68056
84624|0.56944
84625|0.36111
84626|0.125
84627|0.75
84628|0.88889
84629|0.70833
84630|0.54167
84631|0.77778
84632|0.38889
84633|0.73611
84634|0.875
84635|0.72222
84636|0.81944
84637|0.66667
84638|0.61111
84639|0.5
84640|0.56944
84641|0.58333
84642|0.72222
84643|0.61111
84644|0.5
84645|0.54167
84646|0.61111
84647|0.72222
84648|0.68056
84649|0.63889
84650|0.75
84651|0.54167
84652|0.70833
84653|0.75
84654|0.65278
84655|0.72222
84656|0.68056
84657|0.76389
84658|0.51389
84659|0.63889
84660|0.51389
84661|0.5
84662|0.73611
84663|0.75
84664|0.68056
84665|0.76389
84666|0.81944
84667|0.94444
84668|0.93056
84669|0.68056
84670|0.72222
84671|0.75
84672|0.79167
84673|0.875
84674|0.69444
84675|0.83333
84676|0.91667
84677|0.55556
84678|0.55556
84679|0.80556
84680|0.69444
84681|0.77778
84682|0.81944
84683|0.86111
84684|0.84722
84685|0.75
84686|0.69444
84687|0.88889
84688|0.875
84689|0.72222
84690|0.88889
84691|0.84722
84692|0.5
84693|0.73611
84694|0.77778
84695|0.70833
84696|0.73611
84697|0.58333
84698|0.72222
84699|0.47222
84700|0.45833
84701|0.48611
84702|0.75
84703|0.30556
84704|0.59722
84705|0.76389
84706|0.76389
84707|0.86111
84708|0.88889
84709|0.83333
84710|0.75
84711|0.75
84712|0.43056
84713|0.44444
84714|0.26389
84715|0.38889
84716|0.47222
84717|0.41667
84718|0.40278
84719|0.80556
84720|0.80556
84721|0.51389
84722|0.55556
84723|0.86111
84724|0.625
84725|0.55556
84726|0.72222
84727|0.63889
84728|0.66667
84729|0.79167
84730|0.70833
84731|0.58333
84732|0.83333
84733|0.90278
84734|0.81944
84735|0.79167
84736|0.80556
84737|0.73611
84738|0.73611
84739|0.52778
84740|0.61111
84741|0.54167
84742|0.68056
84743|0.77778
84744|0.61111
84745|0.56944
84746|0.83333
84747|0.84722
84748|0.33333
84749|0.72222
84750|0.38889
84751|0.80556
84752|0.77778
84753|0.83333
84754|0.47222
84755|0.75
84756|0.90278
84757|0.83333
84758|0.58333
84759|0.5
84760|0.73611
84761|0.66667
84762|0.61111
84763|0.61111
84764|0.68056
84765|0.79167
84766|0.79167
84767|0.5
84768|0.23611
84769|0.83333
84770|0.63889
84771|0.56944
84772|0.625
84773|0.5
84774|0.5
84775|0.5
84776|0.68056
84777|0.41667
84778|0.33333
84779|0.36111
84780|0.30556
84781|0.027778
84782|0.52778
84783|0.66667
84784|0.61111
84785|0.76389
84786|0.80556
84787|0.65278
84788|0.70833
84789|0.76389
84790|0.58333
84791|0.61111
84792|0.69444
84793|0.77778
84794|0.5
84795|0.5
84796|1
84797|0.91667
84798|0.68056
84799|0.63889
84800|0.83333
84801|0.84722
84802|0.5
84803|0.5
84804|0.45833
84805|0.63889
84806|0.625
84807|0.61111
84808|0.76389
84809|0.63889
84810|0.94444
84811|0.83333
84812|0.79167
84813|0.69444
84814|0.77778
84815|0.77778
84816|0.76389
84817|0.63889
84818|0.5
84819|0.79167
84820|0.61111
84821|0.5
84822|0.5
84823|0.70833
84824|0.66667
84825|0.88889
84826|0.86111
84827|0.75
84828|0.91667
84829|0.61111
84830|0.65278
84831|0.72222
84832|0.81944
84833|0.61111
84834|0.56944
84835|0.79167
84836|0.65278
84837|0.5
84838|0.55556
84839|0.61111
84840|0.44444
84841|0.5
84842|0.5
84843|0.72222
84844|0.79167
84845|0.65278
84846|0.65278
84847|0.38889
84848|0.54167
84849|0.80556
84850|0.83333
84851|0.59722
84852|0.625
84853|0.70833
84854|0.80556
84855|0.31944
84856|0.66667
84857|0.61111
84858|0.86111
84859|0.54167
84860|0.58333
84861|0.80556
84862|0.90278
84863|0.75
84864|0.61111
84865|0.95833
84866|0.80556
84867|0.27778
84868|0.75
84869|0.95833
84870|0.44444
84871|0.79167
84872|0.34722
84873|0.63889
84874|0.63889
84875|0.75
84876|0.70833
84877|0.25
84878|0.61111
84879|0.875
84880|0.45833
84881|0.27778
84882|0.73611
84883|0.65278
84884|0.5
84885|0.83333
84886|0.5
84887|0.80556
84888|0.68056
84889|0.45833
84890|0.33333
84891|0.375
84892|0.56944
84893|0.5
84894|0.70833
84895|0.81944
84896|0.625
84897|0.59722
84898|0.79167
84899|0.36111
84900|0.43056
84901|0.58333
84902|0.625
84903|0.63889
84904|0.81944
84905|0.34722
84906|0.86111
84907|0.48611
84908|0.27778
84909|0.93056
84910|0.68056
84911|0.43056
84912|0.34722
84913|0.68056
84914|0.61111
84915|0.69444
84916|0.61111
84917|0.54167
84918|0.72222
84919|0.77778
84920|0.36111
84921|0.54167
84922|0.36111
84923|0.44444
84924|0.61111
84925|0.375
84926|0.375
84927|0.75
84928|0.45833
84929|0.23611
84930|0.44444
84931|0.5
84932|0.72222
84933|0.70833
84934|0.59722
84935|0.61111
84936|0.56944
84937|0.66667
84938|0.81944
84939|0.72222
84940|0.81944
84941|0.86111
84942|0.59722
84943|0.77778
84944|0.98611
84945|0.875
84946|0.55556
84947|0.79167
84948|0.79167
84949|0.44444
84950|0.61111
84951|0.5
